# ==================================================================
# Fastrad - RAY-TRACING - TID
# 
# TOTAL IONIZING DOSE CALCULATION RESULTS			 2018/12/03	18:19:14
# 
# Doses in krad (Si)
#
# Method : Slant Path
#
# ==================================================================
#
# Dose calculation with Solid Sphere Dose Curve
#
# Common Format (Total dose) :  [ mm , rad ]
# Electrons : C:\Users\Gebruiker\Documents\MSc Space Engineering\Thesis\SPENVIS orbit output\SAPPHIRE as input\Solar Maximum\1-in-n-year SPE\n=100\SolarMaximum_SPE_1_in_100_years_Sapphire_dosedepth.dat
#
#
#  N°  |   Total Dose |   Name   |
#      |    krad (Si) |          |
 62858 |  7.504e+000  | Detector |
 62859 |  7.545e+000  | Detector |
 62860 |  7.655e+000  | Detector |
 62861 |  7.866e+000  | Detector |
 62862 |  7.838e+000  | Detector |
 62863 |  7.924e+000  | Detector |
 62864 |  7.831e+000  | Detector |
 62865 |  7.970e+000  | Detector |
 62866 |  7.996e+000  | Detector |
 62867 |  8.059e+000  | Detector |
 62868 |  7.929e+000  | Detector |
 62869 |  7.852e+000  | Detector |
 62870 |  7.829e+000  | Detector |
 62871 |  7.621e+000  | Detector |
 62872 |  7.432e+000  | Detector |
 62873 |  6.968e+000  | Detector |
 62874 |  9.063e+001  | Detector |
 62875 |  6.407e+000  | Detector |
 62876 |  9.883e+000  | Detector |
 62877 |  6.943e+000  | Detector |
 62878 |  7.354e+000  | Detector |
 62879 |  7.453e+000  | Detector |
 62880 |  7.580e+000  | Detector |
 62881 |  7.691e+000  | Detector |
 62882 |  7.797e+000  | Detector |
 62883 |  7.913e+000  | Detector |
 62884 |  7.858e+000  | Detector |
 62885 |  7.924e+000  | Detector |
 62886 |  7.846e+000  | Detector |
 62887 |  8.079e+000  | Detector |
 62888 |  8.021e+000  | Detector |
 62889 |  7.980e+000  | Detector |
 62890 |  7.971e+000  | Detector |
 62891 |  7.881e+000  | Detector |
 62892 |  7.655e+000  | Detector |
 62893 |  7.383e+000  | Detector |
 62894 |  6.928e+000  | Detector |
 62895 |  9.061e+001  | Detector |
 62896 |  6.290e+000  | Detector |
 62897 |  9.739e+000  | Detector |
 62898 |  6.883e+000  | Detector |
 62899 |  7.312e+000  | Detector |
 62900 |  7.549e+000  | Detector |
 62901 |  7.585e+000  | Detector |
 62902 |  7.654e+000  | Detector |
 62903 |  7.940e+000  | Detector |
 62904 |  7.886e+000  | Detector |
 62905 |  7.946e+000  | Detector |
 62906 |  7.855e+000  | Detector |
 62907 |  7.995e+000  | Detector |
 62908 |  7.977e+000  | Detector |
 62909 |  8.156e+000  | Detector |
 62910 |  7.931e+000  | Detector |
 62911 |  7.897e+000  | Detector |
 62912 |  7.898e+000  | Detector |
 62913 |  7.637e+000  | Detector |
 62914 |  7.405e+000  | Detector |
 62915 |  6.938e+000  | Detector |
 62916 |  9.063e+001  | Detector |
 62917 |  6.449e+000  | Detector |
 62918 |  9.454e+000  | Detector |
 62919 |  6.764e+000  | Detector |
 62920 |  7.204e+000  | Detector |
 62921 |  7.443e+000  | Detector |
 62922 |  7.545e+000  | Detector |
 62923 |  7.719e+000  | Detector |
 62924 |  7.780e+000  | Detector |
 62925 |  7.807e+000  | Detector |
 62926 |  7.863e+000  | Detector |
 62927 |  7.831e+000  | Detector |
 62928 |  7.874e+000  | Detector |
 62929 |  7.951e+000  | Detector |
 62930 |  7.940e+000  | Detector |
 62931 |  8.005e+000  | Detector |
 62932 |  7.853e+000  | Detector |
 62933 |  7.804e+000  | Detector |
 62934 |  7.541e+000  | Detector |
 62935 |  7.267e+000  | Detector |
 62936 |  7.134e+000  | Detector |
 62937 |  9.059e+001  | Detector |
 62938 |  5.920e+000  | Detector |
 62939 |  9.071e+000  | Detector |
 62940 |  6.653e+000  | Detector |
 62941 |  7.060e+000  | Detector |
 62942 |  7.310e+000  | Detector |
 62943 |  7.495e+000  | Detector |
 62944 |  7.616e+000  | Detector |
 62945 |  7.803e+000  | Detector |
 62946 |  7.916e+000  | Detector |
 62947 |  7.813e+000  | Detector |
 62948 |  7.902e+000  | Detector |
 62949 |  7.810e+000  | Detector |
 62950 |  8.005e+000  | Detector |
 62951 |  7.996e+000  | Detector |
 62952 |  7.872e+000  | Detector |
 62953 |  7.798e+000  | Detector |
 62954 |  7.562e+000  | Detector |
 62955 |  7.416e+000  | Detector |
 62956 |  7.271e+000  | Detector |
 62957 |  6.757e+000  | Detector |
 62958 |  9.056e+001  | Detector |
 62959 |  5.609e+000  | Detector |
 62960 |  8.373e+000  | Detector |
 62961 |  6.269e+000  | Detector |
 62962 |  6.767e+000  | Detector |
 62963 |  7.166e+000  | Detector |
 62964 |  7.363e+000  | Detector |
 62965 |  7.618e+000  | Detector |
 62966 |  7.820e+000  | Detector |
 62967 |  7.823e+000  | Detector |
 62968 |  7.849e+000  | Detector |
 62969 |  7.862e+000  | Detector |
 62970 |  7.908e+000  | Detector |
 62971 |  7.888e+000  | Detector |
 62972 |  7.959e+000  | Detector |
 62973 |  7.820e+000  | Detector |
 62974 |  7.641e+000  | Detector |
 62975 |  7.485e+000  | Detector |
 62976 |  7.167e+000  | Detector |
 62977 |  6.864e+000  | Detector |
 62978 |  6.508e+000  | Detector |
 62979 |  9.049e+001  | Detector |
 62980 |  4.873e+000  | Detector |
 62981 |  6.490e+000  | Detector |
 62982 |  5.645e+000  | Detector |
 62983 |  6.410e+000  | Detector |
 62984 |  6.811e+000  | Detector |
 62985 |  7.183e+000  | Detector |
 62986 |  7.474e+000  | Detector |
 62987 |  7.689e+000  | Detector |
 62988 |  7.740e+000  | Detector |
 62989 |  7.917e+000  | Detector |
 62990 |  7.756e+000  | Detector |
 62991 |  7.806e+000  | Detector |
 62992 |  7.758e+000  | Detector |
 62993 |  7.749e+000  | Detector |
 62994 |  7.532e+000  | Detector |
 62995 |  7.255e+000  | Detector |
 62996 |  6.957e+000  | Detector |
 62997 |  6.561e+000  | Detector |
 62998 |  6.035e+000  | Detector |
 62999 |  5.705e+000  | Detector |
 63000 |  9.027e+001  | Detector |
 63001 |  3.739e+000  | Detector |
 63002 |  4.105e+000  | Detector |
 63003 |  1.675e+000  | Detector |
 63004 |  5.330e+000  | Detector |
 63005 |  6.055e+000  | Detector |
 63006 |  6.780e+000  | Detector |
 63007 |  7.175e+000  | Detector |
 63008 |  7.492e+000  | Detector |
 63009 |  7.530e+000  | Detector |
 63010 |  7.663e+000  | Detector |
 63011 |  7.583e+000  | Detector |
 63012 |  7.539e+000  | Detector |
 63013 |  7.587e+000  | Detector |
 63014 |  7.447e+000  | Detector |
 63015 |  7.205e+000  | Detector |
 63016 |  6.806e+000  | Detector |
 63017 |  5.936e+000  | Detector |
 63018 |  5.240e+000  | Detector |
 63019 |  1.751e+000  | Detector |
 63020 |  3.355e+000  | Detector |
 63021 |  8.987e+001  | Detector |
 63022 |  2.816e+000  | Detector |
 63023 |  8.352e-001  | Detector |
 63024 |  9.047e-001  | Detector |
 63025 |  2.169e+000  | Detector |
 63026 |  2.839e+000  | Detector |
 63027 |  5.867e+000  | Detector |
 63028 |  6.904e+000  | Detector |
 63029 |  7.039e+000  | Detector |
 63030 |  7.096e+000  | Detector |
 63031 |  7.227e+000  | Detector |
 63032 |  7.147e+000  | Detector |
 63033 |  7.086e+000  | Detector |
 63034 |  7.121e+000  | Detector |
 63035 |  7.006e+000  | Detector |
 63036 |  6.661e+000  | Detector |
 63037 |  5.744e+000  | Detector |
 63038 |  2.723e+000  | Detector |
 63039 |  2.076e+000  | Detector |
 63040 |  8.744e-001  | Detector |
 63041 |  2.347e+000  | Detector |
 63042 |  8.961e+001  | Detector |
 63043 |  8.964e+001  | Detector |
 63044 |  8.963e+001  | Detector |
 63045 |  8.965e+001  | Detector |
 63046 |  8.976e+001  | Detector |
 63047 |  8.991e+001  | Detector |
 63048 |  9.043e+001  | Detector |
 63049 |  9.062e+001  | Detector |
 63050 |  9.069e+001  | Detector |
 63051 |  9.072e+001  | Detector |
 63052 |  9.073e+001  | Detector |
 63053 |  9.072e+001  | Detector |
 63054 |  9.072e+001  | Detector |
 63055 |  9.070e+001  | Detector |
 63056 |  9.068e+001  | Detector |
 63057 |  9.060e+001  | Detector |
 63058 |  9.037e+001  | Detector |
 63059 |  8.988e+001  | Detector |
 63060 |  8.976e+001  | Detector |
 63061 |  8.966e+001  | Detector |
 63062 |  8.963e+001  | Detector |
 63063 |  1.341e+002  | Detector |
 63064 |  8.948e+001  | Detector |
 63065 |  8.949e+001  | Detector |
 63066 |  9.004e+001  | Detector |
 63067 |  9.038e+001  | Detector |
 63068 |  9.062e+001  | Detector |
 63069 |  9.069e+001  | Detector |
 63070 |  9.100e+001  | Detector |
 63071 |  9.106e+001  | Detector |
 63072 |  9.108e+001  | Detector |
 63073 |  9.107e+001  | Detector |
 63074 |  9.108e+001  | Detector |
 63075 |  9.108e+001  | Detector |
 63076 |  9.106e+001  | Detector |
 63077 |  9.106e+001  | Detector |
 63078 |  9.098e+001  | Detector |
 63079 |  9.069e+001  | Detector |
 63080 |  9.062e+001  | Detector |
 63081 |  9.039e+001  | Detector |
 63082 |  9.006e+001  | Detector |
 63083 |  8.954e+001  | Detector |
 63084 |  1.340e+002  | Detector |
 63085 |  7.247e-001  | Detector |
 63086 |  5.526e-001  | Detector |
 63087 |  7.056e-001  | Detector |
 63088 |  1.058e+000  | Detector |
 63089 |  9.173e-001  | Detector |
 63090 |  1.138e+000  | Detector |
 63091 |  5.296e+000  | Detector |
 63092 |  5.678e+000  | Detector |
 63093 |  5.748e+000  | Detector |
 63094 |  5.733e+000  | Detector |
 63095 |  5.792e+000  | Detector |
 63096 |  5.695e+000  | Detector |
 63097 |  5.766e+000  | Detector |
 63098 |  5.662e+000  | Detector |
 63099 |  4.981e+000  | Detector |
 63100 |  1.131e+000  | Detector |
 63101 |  9.139e-001  | Detector |
 63102 |  1.053e+000  | Detector |
 63103 |  7.360e-001  | Detector |
 63104 |  6.964e-001  | Detector |
 63105 |  8.955e+001  | Detector |
 63106 |  8.440e-001  | Detector |
 63107 |  3.052e+000  | Detector |
 63108 |  4.479e+000  | Detector |
 63109 |  5.110e+000  | Detector |
 63110 |  5.447e+000  | Detector |
 63111 |  5.993e+000  | Detector |
 63112 |  6.686e+000  | Detector |
 63113 |  6.996e+000  | Detector |
 63114 |  7.052e+000  | Detector |
 63115 |  7.119e+000  | Detector |
 63116 |  7.136e+000  | Detector |
 63117 |  7.077e+000  | Detector |
 63118 |  7.133e+000  | Detector |
 63119 |  6.986e+000  | Detector |
 63120 |  6.704e+000  | Detector |
 63121 |  6.078e+000  | Detector |
 63122 |  5.323e+000  | Detector |
 63123 |  5.004e+000  | Detector |
 63124 |  4.389e+000  | Detector |
 63125 |  9.436e-001  | Detector |
 63126 |  9.014e+001  | Detector |
 63127 |  3.732e+000  | Detector |
 63128 |  9.295e+000  | Detector |
 63129 |  5.661e+000  | Detector |
 63130 |  6.179e+000  | Detector |
 63131 |  6.452e+000  | Detector |
 63132 |  6.816e+000  | Detector |
 63133 |  7.106e+000  | Detector |
 63134 |  7.298e+000  | Detector |
 63135 |  7.346e+000  | Detector |
 63136 |  7.438e+000  | Detector |
 63137 |  7.346e+000  | Detector |
 63138 |  7.382e+000  | Detector |
 63139 |  7.324e+000  | Detector |
 63140 |  7.323e+000  | Detector |
 63141 |  7.139e+000  | Detector |
 63142 |  6.962e+000  | Detector |
 63143 |  6.501e+000  | Detector |
 63144 |  6.200e+000  | Detector |
 63145 |  5.698e+000  | Detector |
 63146 |  3.640e+000  | Detector |
 63147 |  9.063e+001  | Detector |
 63148 |  4.937e+000  | Detector |
 63149 |  1.126e+001  | Detector |
 63150 |  6.206e+000  | Detector |
 63151 |  6.552e+000  | Detector |
 63152 |  6.819e+000  | Detector |
 63153 |  7.008e+000  | Detector |
 63154 |  7.281e+000  | Detector |
 63155 |  7.449e+000  | Detector |
 63156 |  7.431e+000  | Detector |
 63157 |  7.519e+000  | Detector |
 63158 |  7.502e+000  | Detector |
 63159 |  7.490e+000  | Detector |
 63160 |  7.463e+000  | Detector |
 63161 |  7.553e+000  | Detector |
 63162 |  7.418e+000  | Detector |
 63163 |  7.333e+000  | Detector |
 63164 |  7.049e+000  | Detector |
 63165 |  6.744e+000  | Detector |
 63166 |  6.401e+000  | Detector |
 63167 |  5.124e+000  | Detector |
 63168 |  9.096e+001  | Detector |
 63169 |  5.233e+000  | Detector |
 63170 |  1.195e+001  | Detector |
 63171 |  6.486e+000  | Detector |
 63172 |  6.826e+000  | Detector |
 63173 |  7.004e+000  | Detector |
 63174 |  7.191e+000  | Detector |
 63175 |  7.287e+000  | Detector |
 63176 |  7.390e+000  | Detector |
 63177 |  7.484e+000  | Detector |
 63178 |  7.468e+000  | Detector |
 63179 |  7.525e+000  | Detector |
 63180 |  7.392e+000  | Detector |
 63181 |  7.557e+000  | Detector |
 63182 |  7.508e+000  | Detector |
 63183 |  7.501e+000  | Detector |
 63184 |  7.467e+000  | Detector |
 63185 |  7.171e+000  | Detector |
 63186 |  6.988e+000  | Detector |
 63187 |  6.656e+000  | Detector |
 63188 |  5.363e+000  | Detector |
 63189 |  9.099e+001  | Detector |
 63190 |  5.616e+000  | Detector |
 63191 |  1.225e+001  | Detector |
 63192 |  6.754e+000  | Detector |
 63193 |  7.008e+000  | Detector |
 63194 |  7.181e+000  | Detector |
 63195 |  7.273e+000  | Detector |
 63196 |  7.430e+000  | Detector |
 63197 |  7.418e+000  | Detector |
 63198 |  7.470e+000  | Detector |
 63199 |  7.552e+000  | Detector |
 63200 |  7.536e+000  | Detector |
 63201 |  7.534e+000  | Detector |
 63202 |  7.569e+000  | Detector |
 63203 |  7.526e+000  | Detector |
 63204 |  7.623e+000  | Detector |
 63205 |  7.545e+000  | Detector |
 63206 |  7.402e+000  | Detector |
 63207 |  7.143e+000  | Detector |
 63208 |  6.753e+000  | Detector |
 63209 |  5.581e+000  | Detector |
 63210 |  9.101e+001  | Detector |
 63211 |  5.538e+000  | Detector |
 63212 |  1.246e+001  | Detector |
 63213 |  6.789e+000  | Detector |
 63214 |  7.093e+000  | Detector |
 63215 |  7.258e+000  | Detector |
 63216 |  7.282e+000  | Detector |
 63217 |  7.318e+000  | Detector |
 63218 |  7.588e+000  | Detector |
 63219 |  7.508e+000  | Detector |
 63220 |  7.597e+000  | Detector |
 63221 |  7.506e+000  | Detector |
 63222 |  7.578e+000  | Detector |
 63223 |  7.505e+000  | Detector |
 63224 |  7.675e+000  | Detector |
 63225 |  7.507e+000  | Detector |
 63226 |  7.549e+000  | Detector |
 63227 |  7.423e+000  | Detector |
 63228 |  7.204e+000  | Detector |
 63229 |  6.853e+000  | Detector |
 63230 |  5.483e+000  | Detector |
 63231 |  9.104e+001  | Detector |
 63232 |  5.646e+000  | Detector |
 63233 |  1.267e+001  | Detector |
 63234 |  6.836e+000  | Detector |
 63235 |  7.121e+000  | Detector |
 63236 |  7.204e+000  | Detector |
 63237 |  7.340e+000  | Detector |
 63238 |  7.397e+000  | Detector |
 63239 |  7.416e+000  | Detector |
 63240 |  7.554e+000  | Detector |
 63241 |  7.561e+000  | Detector |
 63242 |  7.578e+000  | Detector |
 63243 |  7.518e+000  | Detector |
 63244 |  7.587e+000  | Detector |
 63245 |  7.559e+000  | Detector |
 63246 |  7.584e+000  | Detector |
 63247 |  7.655e+000  | Detector |
 63248 |  7.435e+000  | Detector |
 63249 |  7.241e+000  | Detector |
 63250 |  6.828e+000  | Detector |
 63251 |  5.462e+000  | Detector |
 63252 |  9.102e+001  | Detector |
 63253 |  5.676e+000  | Detector |
 63254 |  1.310e+001  | Detector |
 63255 |  6.905e+000  | Detector |
 63256 |  7.219e+000  | Detector |
 63257 |  7.289e+000  | Detector |
 63258 |  7.301e+000  | Detector |
 63259 |  7.365e+000  | Detector |
 63260 |  7.465e+000  | Detector |
 63261 |  7.490e+000  | Detector |
 63262 |  7.597e+000  | Detector |
 63263 |  7.506e+000  | Detector |
 63264 |  7.598e+000  | Detector |
 63265 |  7.532e+000  | Detector |
 63266 |  7.611e+000  | Detector |
 63267 |  7.544e+000  | Detector |
 63268 |  7.550e+000  | Detector |
 63269 |  7.403e+000  | Detector |
 63270 |  7.248e+000  | Detector |
 63271 |  6.887e+000  | Detector |
 63272 |  5.521e+000  | Detector |
 63273 |  9.103e+001  | Detector |
 63274 |  5.719e+000  | Detector |
 63275 |  1.283e+001  | Detector |
 63276 |  6.885e+000  | Detector |
 63277 |  7.152e+000  | Detector |
 63278 |  7.301e+000  | Detector |
 63279 |  7.417e+000  | Detector |
 63280 |  7.412e+000  | Detector |
 63281 |  7.463e+000  | Detector |
 63282 |  7.588e+000  | Detector |
 63283 |  7.600e+000  | Detector |
 63284 |  7.713e+000  | Detector |
 63285 |  7.587e+000  | Detector |
 63286 |  7.548e+000  | Detector |
 63287 |  7.585e+000  | Detector |
 63288 |  7.586e+000  | Detector |
 63289 |  7.529e+000  | Detector |
 63290 |  7.457e+000  | Detector |
 63291 |  7.218e+000  | Detector |
 63292 |  6.859e+000  | Detector |
 63293 |  5.482e+000  | Detector |
 63294 |  9.103e+001  | Detector |
 63295 |  5.684e+000  | Detector |
 63296 |  1.310e+001  | Detector |
 63297 |  6.909e+000  | Detector |
 63298 |  7.217e+000  | Detector |
 63299 |  7.288e+000  | Detector |
 63300 |  7.289e+000  | Detector |
 63301 |  7.374e+000  | Detector |
 63302 |  7.481e+000  | Detector |
 63303 |  7.485e+000  | Detector |
 63304 |  7.608e+000  | Detector |
 63305 |  7.495e+000  | Detector |
 63306 |  7.608e+000  | Detector |
 63307 |  7.529e+000  | Detector |
 63308 |  7.590e+000  | Detector |
 63309 |  7.541e+000  | Detector |
 63310 |  7.532e+000  | Detector |
 63311 |  7.389e+000  | Detector |
 63312 |  7.223e+000  | Detector |
 63313 |  6.877e+000  | Detector |
 63314 |  5.515e+000  | Detector |
 63315 |  9.103e+001  | Detector |
 63316 |  5.648e+000  | Detector |
 63317 |  1.267e+001  | Detector |
 63318 |  6.841e+000  | Detector |
 63319 |  7.108e+000  | Detector |
 63320 |  7.206e+000  | Detector |
 63321 |  7.318e+000  | Detector |
 63322 |  7.395e+000  | Detector |
 63323 |  7.410e+000  | Detector |
 63324 |  7.537e+000  | Detector |
 63325 |  7.549e+000  | Detector |
 63326 |  7.586e+000  | Detector |
 63327 |  7.497e+000  | Detector |
 63328 |  7.588e+000  | Detector |
 63329 |  7.539e+000  | Detector |
 63330 |  7.561e+000  | Detector |
 63331 |  7.640e+000  | Detector |
 63332 |  7.421e+000  | Detector |
 63333 |  7.237e+000  | Detector |
 63334 |  6.823e+000  | Detector |
 63335 |  5.469e+000  | Detector |
 63336 |  9.102e+001  | Detector |
 63337 |  5.532e+000  | Detector |
 63338 |  1.246e+001  | Detector |
 63339 |  6.765e+000  | Detector |
 63340 |  7.077e+000  | Detector |
 63341 |  7.236e+000  | Detector |
 63342 |  7.263e+000  | Detector |
 63343 |  7.326e+000  | Detector |
 63344 |  7.553e+000  | Detector |
 63345 |  7.500e+000  | Detector |
 63346 |  7.590e+000  | Detector |
 63347 |  7.504e+000  | Detector |
 63348 |  7.590e+000  | Detector |
 63349 |  7.480e+000  | Detector |
 63350 |  7.671e+000  | Detector |
 63351 |  7.488e+000  | Detector |
 63352 |  7.518e+000  | Detector |
 63353 |  7.412e+000  | Detector |
 63354 |  7.176e+000  | Detector |
 63355 |  6.828e+000  | Detector |
 63356 |  5.470e+000  | Detector |
 63357 |  9.103e+001  | Detector |
 63358 |  5.694e+000  | Detector |
 63359 |  1.225e+001  | Detector |
 63360 |  6.708e+000  | Detector |
 63361 |  6.984e+000  | Detector |
 63362 |  7.174e+000  | Detector |
 63363 |  7.268e+000  | Detector |
 63364 |  7.421e+000  | Detector |
 63365 |  7.427e+000  | Detector |
 63366 |  7.473e+000  | Detector |
 63367 |  7.550e+000  | Detector |
 63368 |  7.518e+000  | Detector |
 63369 |  7.534e+000  | Detector |
 63370 |  7.523e+000  | Detector |
 63371 |  7.504e+000  | Detector |
 63372 |  7.577e+000  | Detector |
 63373 |  7.507e+000  | Detector |
 63374 |  7.367e+000  | Detector |
 63375 |  7.118e+000  | Detector |
 63376 |  6.722e+000  | Detector |
 63377 |  5.658e+000  | Detector |
 63378 |  9.101e+001  | Detector |
 63379 |  5.196e+000  | Detector |
 63380 |  1.195e+001  | Detector |
 63381 |  6.433e+000  | Detector |
 63382 |  6.804e+000  | Detector |
 63383 |  7.029e+000  | Detector |
 63384 |  7.177e+000  | Detector |
 63385 |  7.289e+000  | Detector |
 63386 |  7.366e+000  | Detector |
 63387 |  7.482e+000  | Detector |
